,firstactivity2houraftersignup,lastofferpage,sessioncount24,sessioncount2hr,firstsessionlength,secondsessionlength,createtreebeforesignup,searchvolumebeforesignup,contentviewimagebeforesignup,contentviewimagedbbeforesignup,contentviewtextbeforesignup,contentviewtextdbbeforesignup,contentviewhoverbeforesignup,contentviewhoverdbbeforesignup,contentviewhovernosubbeforesignup,contentviewhovernosubdbbeforesignup,grosstreecountatsignup,nettreecountatsignup,netnodescountatsignup,totalpendinghintscountatsignup,createtreein2hours,netnodesgrowthin2hours,personahintsgeneratedcount,personahintacteduponcount,personahintacceptedcount,acceptpersonahintsnodescount,objecthintsgeneratedcount,objecthintacteduponcount,objecthintacceptedcount,acceptobjecthintsnodescount,recordhintsgeneratedcount,recordhintacteduponcount,recordhintacceptedcount,acceptrecordhintsnodescount,acceptrecordhintsrecordcount,acceptrecordhintsdbidcount,searchcountin2hours,searchdbcountin2hours,contentviewcountin2hours,contentviewdbcountin2hours,contentimageviewcountin2hours,contentimageviewdbcountin2hours,familytreeviewin2hours,pedigreetreeviewin2hours,totaltreeviewin2hours,personoverviewin2hours,personoverviewtreesin2hours,personoverviewnodesin2hours,dbcitationcountin2hours,hintsdbcitationcountin2hours,searchdbcitationcountin2hours,dbcitationnodescountin2hours,dbcitationdatabasecountin2hours,createnodesfromhintsin2hours,createnodesfromsearchin2hours,createnodesfromotherin2hours,age,y
personoverviewin2hours,-0.006119632550716342,-0.001123949192061355,0.006232970173434173,-0.0002394692893430963,0.032515833669551554,0.013738697670798838,0.0,0.0,0.004389204461795958,0.00097531324236044,0.016058583675533634,0.00401177279781719,0.004631451263205289,0.004556942807225789,0.004985030170351463,0.002894733244236127,-0.00015466969429826294,-0.00015466969429826294,-0.0003576137666007108,0.006160468216930163,0.0,0.00047959807814656585,0.030946611074237105,0.014095138093294487,0.01269118851898379,0.02167678466317537,0.033686216781719,0.019400084451595544,0.01856618484156817,0.013268828990464034,0.029594004699628085,0.021927766823544925,0.022053605215549894,0.01892897119630136,0.02340277408738495,0.019833275628235853,0.02667457842010354,0.019587855615084117,0.05799139368285508,0.01733134099946413,0.0001735704330226953,0.014502484751044832,0.03915914342473041,0.030845194303403756,0.03851611941531634,0.34919352999186615,0.12180260826863737,0.29396253823281054,0.007228900326857805,0.017124438456657662,0.07940068438241173,0.016594976569963893,0.02237184698717863,0.016441063150838292,0.07423043090253918,0.0023690205567091734,-0.0002425941132294115,0.0
personoverviewtreesin2hours,-0.0033295010789904946,-0.0006768542439299426,0.0019011247254118698,-7.612465949877078e-05,0.009466330722897874,0.008886841442315909,0.0,0.0,0.004502270916020625,0.00020294824790424802,0.008890731383825722,0.007266358422464739,0.0057373874003596075,0.0028243458616070724,0.009788540053105128,0.006335014758278916,-3.85147684853233e-05,-3.85147684853233e-05,-0.0002030934114726156,0.005556963085421855,0.0,0.001416369042174534,0.019378518450806067,0.008336964055939781,0.004657689516782426,0.014743545190296425,0.020125880924193578,0.0019594907960896434,0.002496348410437641,0.0013376469127340976,0.017854838161802045,0.0015216472621759774,0.0014048045901846181,0.0015235469153701802,0.002723401916271391,0.0028782553370487567,0.018147014107645507,0.010251331088393231,0.0309054298155686,0.008913103521385649,-0.0014643201794748793,0.004303424828446921,0.013914518261943119,0.012002285944502724,0.016161392395507297,0.12180260826863737,0.2542477148089473,0.17659834266503446,0.0014717095209145718,0.003335555210349541,0.030330520187663877,0.006171824380077483,0.0034182490739702674,0.005828050522822652,0.0395077926655192,0.0003383298550054626,-0.0001985830246604445,0.0
personoverviewnodesin2hours,-0.004823231986914042,-0.0009068810238671458,0.00401517173768032,-0.00016974680989438712,0.02086162761025136,0.01084027098396109,0.0,0.0,0.0063305083014449275,0.0002042019109380292,0.011463962448300138,0.004405236070838279,0.004378943534437768,0.002980775694874774,0.0050435360008776456,0.0031378048498122216,-0.00013093631055234933,-0.00013093631055234933,-0.0002942082358006732,0.008005639878255902,0.0,0.0004774579594135317,0.04184638462943571,0.017599947638149923,0.012839512281044425,0.027007060221979778,0.03470021943096933,0.013368614820360027,0.01542910679209233,0.010458387637218926,0.0329012952614105,0.010593584044099224,0.010538431467440042,0.00987336273677165,0.010658222114300439,0.010256830110336878,0.014501279230243542,0.013165524847618272,0.042353947940938115,0.011249096050371412,-0.0014605545235244475,0.007395219950171017,0.02478094963678903,0.021474371629172092,0.027751482089207306,0.29396253823281054,0.17659834266503446,0.36799187018779494,0.007311722406016075,0.015367755166129352,0.0743951660077821,0.020194617224747167,0.010039263571786973,0.020786596712799862,0.08950975026132911,0.0006476972446963817,-0.00015043293221564304,0.0
dbcitationcountin2hours,-0.001427954126549802,-0.00044512234471756016,0.0006127251059007673,-5.953474793378699e-05,0.0068947794784642025,0.004687218881446833,0.0,0.0,-0.00012831501511807917,3.323361470606397e-05,-3.8974575930318854e-05,0.00034887595140405657,-0.0002729222459553433,-0.00018007061690317858,-0.00020506159366103744,-0.00025865789896791766,-4.340464381379559e-05,-4.340464381379559e-05,-8.710256224795548e-05,0.0003434761614090118,0.0,0.2273209428127064,0.1383500944912408,0.08800865113559825,0.0912591021775952,0.08680932889236176,0.04108893120024551,0.027854146873730844,0.026761012886063903,0.025662367104024225,0.08348788254923853,0.06626271752416257,0.07036588810473543,0.06279105857322438,0.03938896633705034,0.039560696312174966,0.00036302755714295187,0.0021401818582951868,6.128555320510673e-05,0.001965250915957435,-0.0008162893778819555,0.001980149708794437,0.006922557300986413,0.017436534233687802,0.013200863948124772,0.007228900326857805,0.0014717095209145718,0.007311722406016075,0.8433949324447602,0.10691544178077537,0.02752384670098189,0.7782904322941181,0.24827243895295922,0.10773082407057266,0.024250266755004926,0.8789471718781899,-0.00011877622124721062,0.0
hintsdbcitationcountin2hours,-0.00710389238836336,-0.001328497923572205,0.0068282186664471,-0.0002805053844431841,0.04304111665817875,0.028482061836476277,0.0,0.0,-0.0006003117786277926,7.247935912957979e-05,0.0014236036407241203,0.0014222426401617587,0.0007619724128295702,0.00024826433484675145,0.0019283233674024162,0.0014308537135626768,-0.00013757011369035308,-0.00013757011369035308,-0.0004333243046506249,0.002461188615184762,0.0,-0.00019762509248338612,0.3824248871710998,0.3888791821703262,0.38688336290172787,0.3836820751496707,0.2021231396553691,0.13548190112640573,0.132821904740934,0.1159273206364217,0.3485542431460624,0.3245711178847597,0.3376100795050248,0.3017237096438775,0.213239650769349,0.20892166463493883,-0.0017173049093418564,0.008443612855825322,-0.001646142338520277,0.009039874791956835,-0.0038234868071893072,0.012606994631823236,0.04856009699590888,0.09119209408493872,0.07339556304414202,0.017124438456657662,0.003335555210349541,0.015367755166129352,0.10691544178077537,0.4939508226240356,0.07269599549142294,0.18703588545245678,0.17008486366842637,0.46888662595178815,0.05480891554315357,-0.0006156998537460097,-0.0002931191406024384,0.0
searchdbcitationcountin2hours,-0.006379151851772731,-0.0021423224682754873,0.012616284363328076,-0.00023461674880716476,0.039128128037073266,0.018731451476357464,0.0,0.0,-0.0005096700254210428,0.00012649273336893578,0.00652694752301783,0.004588144377598237,0.0013091572729172483,0.00026129442306756505,0.005885316445238644,0.0027081155293381125,-0.00011554062110144101,-0.00011554062110144101,-0.0003107539351113327,0.0029075400605725614,0.0,0.0001132695849708906,0.10348354069953991,0.06966135846333893,0.060114523120280414,0.08133203702610657,0.03479969086261222,0.01327151439366705,0.01589910688107192,0.010138391621587965,0.07909368996266022,0.08790618849932624,0.09247534150307933,0.09585815371833585,0.08116251029498917,0.07085654759766688,0.04358722789735712,0.03958195503779678,0.040681681072583784,0.037577157734086514,-0.00047772151357403667,0.028825370728189744,0.07573663654364436,0.06265355256730287,0.07271591753322214,0.07940068438241173,0.030330520187663877,0.0743951660077821,0.02752384670098189,0.07269599549142294,0.3953875774945579,0.05725976512266411,0.07659816905824957,0.06741635819248724,0.32285292799346027,0.0006382245235833839,-0.0005149408630076111,0.0
dbcitationnodescountin2hours,-0.002582037654288959,-0.00047531784068051343,0.0018866373521637303,-0.00010765118994057499,0.01452854812059377,0.007816865587841379,0.0,0.0,-0.00038466306942108746,2.209335473404913e-05,-0.00041204027979438375,0.00043762468325475286,-0.0002596988519336652,-0.0002002250186613919,0.0003600252994505676,-4.347317280799336e-05,-4.7139596809814856e-05,-4.7139596809814856e-05,-0.0001574995241987704,0.00048540535775229703,0.0,0.20426496080580572,0.2639831615939517,0.1993616867080349,0.17803495993719567,0.18152719748190976,0.09601324785027583,0.0380068146322407,0.03900431554881112,0.04215722870842116,0.1693220684164186,0.07389923715100553,0.07687819621347468,0.07821160685537358,0.049543458833545884,0.04985097643164051,-0.0004820589813470747,0.003544459094535157,-0.0006699993795203169,0.0033651179798283685,-0.001457985545924472,0.0033143387319929754,0.012094578779784931,0.03854930562466066,0.0271836284914695,0.016594976569963893,0.006171824380077483,0.020194617224747167,0.7782904322941181,0.18703588545245678,0.05725976512266411,0.7635010372767151,0.23493729772159827,0.2325985384879866,0.061697144730515664,0.7894981825179832,-0.00021477207845286813,0.0
dbcitationdatabasecountin2hours,-0.005287257280968724,-0.001377893327847206,0.004868274203503329,-0.00018909310989297112,0.031234572118501353,0.01907897207654281,0.0,0.0,-0.0009601039812486125,9.001516731350772e-05,0.0029160813768611244,0.0012744233890476997,0.0010264621537667343,-0.00018089615794090536,0.0010960244866053141,0.00091916687247348,-0.0001136959876015008,-0.0001136959876015008,-0.0002754953991571246,0.0013781296177841976,0.0,0.055527819079678735,0.11765293278272831,0.09957711342259999,0.10920958593729907,0.10769641195366506,0.059733328502211004,0.06749890247131411,0.06482248516333897,0.04750405021215985,0.11646574950516402,0.1893685630448622,0.19448396066142806,0.15473433654406593,0.1557697561005589,0.16038177435862247,0.012013385185327647,0.02036718502209117,0.012666691245732642,0.02020446624126918,-0.0017877168543344098,0.022524519024452214,0.05114536042539828,0.047623327014375584,0.05098283961722617,0.02237184698717863,0.0034182490739702674,0.010039263571786973,0.24827243895295922,0.17008486366842637,0.07659816905824957,0.23493729772159827,0.23622671643357154,0.11108786520840666,0.034900923415719286,0.2220756802958859,-0.0004397903468458282,0.0
createnodesfromhintsin2hours,-0.006143551380306773,-0.0006667429013655497,0.005170336255037789,-0.00025613902858949997,0.0362026343625134,0.023362003757058082,0.0,0.0,-0.0010244227407241247,3.4731918880450194e-05,-0.0002540777550433539,0.00074723425784993,3.220985539478359e-05,7.158946469944972e-05,0.001647210310085894,0.0010995344483515546,-0.00013972423297057803,-0.00013972423297057803,-0.00037474527828119383,0.0019606604558402127,0.0,0.0001641632934202591,0.5108944560491213,0.4810948442257397,0.436171859243895,0.4395743879139693,0.24477328980477753,0.10546043712328677,0.10736902978970145,0.11082189460257304,0.39459402697032275,0.200032334042705,0.20664732732273006,0.20429239991333423,0.13446121972489172,0.13495403972331868,-0.0032558247958868634,0.00690387664103908,-0.0033916978958819827,0.007313220955814132,-0.003524717094860362,0.007918205969724175,0.03107294366099588,0.09062196306485577,0.06334549104991406,0.016441063150838292,0.005828050522822652,0.020786596712799862,0.10773082407057266,0.46888662595178815,0.06741635819248724,0.2325985384879866,0.11108786520840666,0.5687463296122452,0.06263199123336233,-0.0005324663549988643,8.453898836794708e-05,0.0
createnodesfromsearchin2hours,-0.004006403956400194,-0.0012319449919620446,0.008738906748093326,-0.0001356913385051259,0.025800094662464673,0.010392939745892624,0.0,0.0,-0.0002612261396969992,8.344080509520644e-06,0.015317515553420343,0.006648716913882896,0.002085767135035991,0.0005605072404343248,0.0036678925855283652,0.0013917796600601401,-9.043518372960603e-05,-9.043518372960603e-05,-0.00024438323578781157,0.00011023343121685832,0.0,0.002096811601790311,0.11584322647245685,0.06487155266006087,0.048832175279053903,0.06596126118051214,0.04142476208038697,0.012545050316028759,0.014643597740048512,0.0077011016948555925,0.07410060210895753,0.03837339243340597,0.04120816207084139,0.04698729320799394,0.03561879828046023,0.03261827837529797,0.012517098346349101,0.013947141256292234,0.014017519305223172,0.013247844135195428,-0.0012376021955267159,0.010798163232940822,0.030838786228386383,0.03881319972828263,0.03792799253398081,0.07423043090253918,0.0395077926655192,0.08950975026132911,0.024250266755004926,0.05480891554315357,0.32285292799346027,0.061697144730515664,0.034900923415719286,0.06263199123336233,0.6294097427118919,-3.3787987250584845e-05,-0.00030190485240794623,0.0
createnodesfromotherin2hours,-0.0005046873043584752,-0.00027364437944267175,-0.0002653521255201661,-2.1041594328357003e-05,-0.0002685624264315162,-0.000527842244443621,0.0,0.0,-0.00013951717224614866,-4.871699179471796e-06,-0.0002796562635364881,-9.82632089816862e-05,-0.00015185189995587604,-6.364304885522729e-05,-0.000321739452193201,-0.00018004556329239332,-1.534066975663467e-05,-1.534066975663467e-05,-3.078499268730076e-05,-0.0003217394521932017,0.0,0.25190935127501196,0.029424369894110895,-0.00053464307165352,-0.00046042739904709866,-0.000537545360526397,0.0002651723290192347,-0.0002755101365752354,-0.0002796562635364882,-0.00017496655776485942,0.006689637074627198,-0.00031730029623521855,-0.00030175232013052373,-0.0005625257754679457,-4.829722100225737e-05,-0.00040522053956457555,-2.663370762971051e-05,-0.00013673646707266837,-0.00015611887374562586,-0.0004021743152415007,-0.00032173945219320164,-0.00036921260589954424,-0.0006442044766046222,-0.0004974718644524421,-0.0005744458904815475,0.0023690205567091734,0.0003383298550054626,0.0006476972446963817,0.8789471718781899,-0.0006156998537460097,0.0006382245235833839,0.7894981825179832,0.2220756802958859,-0.0005324663549988643,-3.3787987250584845e-05,0.9775759179537017,-4.197953548268292e-05,0.0
age,-0.00048435629920659003,0.0008031097048673355,-0.00011361001932920061,-2.019394716347055e-05,-0.0003078064514895831,-0.00037614754361423215,0.0,0.0,-0.00013389681222675544,-4.675445894990663e-06,-0.0002683904898869141,-9.430473847768563e-05,-0.0001457346433225817,-6.10792293515808e-05,-0.0003087783842138536,-0.00017279254297018933,-1.4722680690609012e-05,-1.4722680690609012e-05,-2.9544838953451452e-05,-0.0003087783842138536,0.0,-4.018893918247348e-05,-0.00045948690614812935,0.0009757828747508275,-0.0004418793758627417,0.00037744222579509044,-0.0004374028851122195,-0.00020172135784669528,-0.00023704547531148236,-0.00016791814193073157,-0.00027620795332268104,-0.0005902999136356361,-0.0005753782778005624,-0.0005398647845130738,-0.0005727918609224795,-0.0005092256922650523,-0.0004266209900238794,-0.0003073024317902683,-0.0003384197532559182,-0.00027626542925330373,-0.0002617608623507062,-0.00010357899569349829,-0.0005869080968579111,-0.00029998309308656865,-0.0005356321980322565,-0.0002425941132294115,-0.0001985830246604445,-0.00015043293221564304,-0.00011877622124721062,-0.0002931191406024384,-0.0005149408630076111,-0.00021477207845286813,-0.0004397903468458282,8.453898836794708e-05,-0.00030190485240794623,-4.197953548268292e-05,0.7006931849243071,0.0
y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
